CustomerID,Purchase Date,Revenue,Product
001300000082zsf,2017-01-27,17.09,Soft Drinks
001300000082zsF,2017-07-17,8.55,Vegetables
001300000082zsi,2017-06-21,36.23,Vegetables
001300000082zsR,2019-11-22,20.40,Coffee
001300000082zsV,2016-11-29,8.10,Porcelain. Glas & Co.
001300000082zsz,2015-11-26,1.00,Milk products
001300000082zsz,2016-02-26,1.00,Soft Drinks
001300000082zsz,2016-07-18,1.00,Vegetables
001300000082zsz,2018-07-07,60.21,Soft Drinks
001300000082zsz,2019-11-28,5.67,Meat & fish
001300000082zsz,2019-12-10,188.03,Vegetables
001300000082zsz,2020-10-29,32.06,Porcelain. Glas & Co.
001300000082zT3,2017-06-30,9.00,Milk products
001300000082zT3,2017-07-11,1.88,Coffee
001300000082zT3,2017-11-02,9.99,Porcelain. Glas & Co.
001300000082zT4,2017-04-21,13.50,Tea
001300000082zT5,2016-08-18,14.31,Soft Drinks
001300000082zT5,2020-04-27,43.84,Vegetables
001300000082zT5,2020-07-03,13.55,Books
001300000082zt8,2019-01-14,9.00,Coffee
001300000082ztA,2017-12-10,37.97,Porcelain. Glas & Co.
001300000082ztA,2019-06-18,158.76,Milk products
001300000082ztA,2019-12-10,19.07,Meat & fish
001300000082zTB,2015-05-26,9.00,Tea
001300000082ztb,2019-06-12,38.14,Vegetables
001300000082zTH,2017-07-12,3.31,Milk products
001300000082zTH,2018-11-15,30.24,Meat & fish
001300000082zth,2019-09-25,0.99,Tea
001300000082ztk,2015-06-22,9.00,Coffee
001300000082ztk,2016-04-18,1.00,Soft Drinks
001300000082ztk,2020-09-28,16.19,Vegetables
001300000082zTM,2016-03-24,1.00,Pastries and sweets
001300000082ztM,2019-10-30,9.00,BIO products
001300000082zTO,2015-06-29,9.00,Books
001300000082zTO,2016-10-26,17.04,Soft Drinks
001300000082zTO,2017-05-19,21.09,Vegetables
001300000082zTO,2018-09-20,6.71,Pastries and sweets
001300000082zTO,2019-04-13,22.80,Soft Drinks
001300000082ztr,2017-07-12,31.21,Vegetables
001300000082ztr,2020-10-15,8.74,Pastries and sweets
001300000082zts,2015-06-18,180.00,BIO products
001300000082zts,2015-10-02,1.00,Books
001300000082zts,2016-04-25,1.00,Soft Drinks
001300000082zts,2016-06-29,1.00,Porcelain. Glas & Co.
001300000082ztv,2019-07-17,19.07,Pastries and sweets
001300000082ztv,2019-08-14,30.40,BIO products
001300000082ztv,2019-12-20,1.99,Books
001300000082zub,2016-06-17,1.00,Soft Drinks
001300000082zuk,2017-01-31,107.23,Vegetables
001300000082zuk,2017-08-23,9.00,Tea
001300000082zuK,2018-07-19,52.15,Coffee
001300000082zup,2015-11-27,1.00,Porcelain. Glas & Co.
001300000082zup,2016-10-12,21.47,Meat & fish
001300000082zVF,2016-11-24,13.76,Tea
001300000082zvf,2017-01-12,0.99,Vegetables
001300000082zVF,2017-05-07,33.90,Coffee
001300000082zVF,2017-12-20,0.99,Pastries and sweets
001300000082zVF,2017-12-27,17.99,BIO products
001300000082zVF,2018-01-29,19.06,Books
001300000082zVF,2018-02-09,17.99,Soft Drinks
001300000082zVG,2019-03-19,1.99,Porcelain. Glas & Co.
001300000082zVG,2019-05-04,0.99,Milk products
001300000082zVJ,2015-10-26,1.00,Soft Drinks
001300000082zVJ,2016-02-10,1.00,Vegetables
001300000082zVJ,2019-07-16,20.64,Coffee
001300000082zvU,2015-02-10,27.98,Milk products
001300000082zwa,2018-05-08,17.77,Tea
001300000082zwa,2019-06-04,0.99,Pastries and sweets
001300000082zwa,2019-09-19,12.71,BIO products
001300000082zwd,2015-10-04,1.00,Soft Drinks
001300000082zwd,2017-08-28,19.13,Vegetables
001300000082zwg,2016-03-30,1.00,Tea
001300000082zwk,2020-01-29,4.75,Coffee
001300000082zwn,2018-12-04,7.60,Pastries and sweets
001300000082zwn,2018-12-04,231.57,BIO products
001300000082zwo,2015-10-27,1.00,Books
001300000082zwp,2016-05-18,1.00,Soft Drinks
001300000082zwV,2019-06-06,7.90,Tea
001300000082zwW,2016-01-27,1.00,Pastries and sweets
001300000082zwW,2016-10-26,7.65,BIO products
001300000082zwW,2017-06-10,12.95,Books
001300000082zwW,2018-10-24,68.88,Coffee
001300000082zwW,2019-03-06,9.00,Porcelain. Glas & Co.
001300000082zwz,2015-09-28,1.00,Pastries and sweets
001300000082zX0,2015-03-13,9.58,Books
001300000082zX0,2015-07-14,11.36,Soft Drinks
001300000082zX0,2015-07-16,30.40,Vegetables
001300000082zX0,2015-09-23,1.00,Coffee
001300000082zX0,2015-10-16,1.00,Porcelain. Glas & Co.
001300000082zX0,2015-10-19,1.00,Pastries and sweets
001300000082zX0,2015-10-21,1.00,BIO products
001300000082zX0,2016-01-18,1.00,Books
001300000082zX0,2016-02-18,1.00,Soft Drinks
001300000082zX0,2016-03-31,1.00,Tea
001300000082zX0,2016-06-28,1.00,Coffee
001300000082zX0,2016-07-21,1.00,Pastries and sweets
001300000082zX0,2016-10-13,43.07,BIO products
001300000082zX0,2017-01-24,8.00,Books
001300000082zX0,2017-04-20,1.99,Soft Drinks
001300000082zX0,2017-05-10,27.44,Meat & fish
001300000082zX0,2017-07-01,0.00,Tea
001300000082zX0,2017-07-03,72.20,Vegetables
001300000082zX0,2017-09-29,8.10,Coffee
001300000082zX0,2017-11-13,21.09,Porcelain. Glas & Co.
001300000082zX0,2018-01-17,17.89,Soft Drinks
001300000082zX0,2018-01-17,10.80,Meat & fish
001300000082zX0,2018-03-05,15.89,Tea
001300000082zX0,2018-05-22,120.14,Vegetables
001300000082zX0,2018-10-23,53.30,Coffee
001300000082zX0,2019-03-06,60.86,Meat & fish
001300000082zX0,2019-05-29,11.65,Coffee
001300000082zX0,2019-08-21,39.60,Pastries and sweets
001300000082zX0,2019-12-01,0.99,Milk products
001300000082zX0,2020-03-03,35.14,BIO products
001300000082zX0,2020-03-12,9.00,Books
001300000082zX0,2020-04-22,9.00,Tea
001300000082zX0,2020-05-31,17.20,Coffee
001300000082zX0,2020-07-14,50.46,Pastries and sweets
001300000082zx2,2018-04-16,287.86,Milk products
001300000082zx2,2018-04-16,11.28,BIO products
001300000082zx2,2018-12-26,539.94,Books
001300000082zX5,2016-01-20,1.69,Soft Drinks
001300000082zX5,2016-03-31,1.00,Vegetables
001300000082zx5,2016-06-13,1.00,Soft Drinks
001300000082zX5,2016-08-30,68.37,Tea
001300000082zX5,2017-06-22,27.88,Vegetables
001300000082zx5,2018-02-12,1.92,Coffee
001300000082zX5,2018-09-19,36.48,Milk products
001300000082zx5,2019-09-10,9.00,Milk products
001300000082zxd,2015-07-13,73.32,Meat & fish
001300000082zxd,2016-06-30,1.00,Tea
001300000082zxe,2020-01-29,35.00,Coffee
001300000082zxf,2015-08-21,1.00,Pastries and sweets
001300000082zxf,2019-02-21,39.30,Porcelain. Glas & Co.
001300000082zxf,2020-01-29,19.07,Soft Drinks
001300000082zxf,2020-02-17,35.87,Vegetables
001300000082zxK,2017-11-11,17.99,Milk products
001300000082zxK,2018-10-11,48.58,Soft Drinks
001300000082zxL,2018-03-21,100.00,Tea
001300000082zxL,2018-12-26,3.47,Vegetables
001300000082zxw,2019-01-17,64.00,Porcelain. Glas & Co.
001300000082zxw,2019-05-13,115.00,Porcelain. Glas & Co.
001300000082zxX,2017-04-20,9.00,Soft Drinks
001300000082zxy,2017-08-04,37.97,Vegetables
001300000082zxy,2018-04-02,46.59,Coffee
001300000082zxY,2018-09-27,108.14,Porcelain. Glas & Co.
001300000082zxy,2018-10-22,18.96,Pastries and sweets
001300000082zxy,2019-02-25,1.49,BIO products
001300000082zxY,2019-07-04,10.75,Books
001300000082zxY,2019-12-24,42.00,Tea
001300000082zxY,2020-01-14,9.16,BIO products
001300000082zxZ,2015-05-21,9.00,Soft Drinks
001300000082zxZ,2018-10-30,17.99,Tea
001300000082zy1,2019-07-19,0.99,Vegetables
001300000082zy3,2017-05-07,8.94,Coffee
001300000082zy3,2018-01-15,16.87,Pastries and sweets
001300000082zy6,2020-08-31,136.82,BIO products
001300000082zyg,2016-05-23,1.00,Books
001300000082zyg,2019-06-24,1437.60,Soft Drinks
001300000082zyJ,2016-01-29,1.00,Tea
001300000082zyJ,2016-01-29,1.69,Coffee
001300000082zyJ,2016-04-27,1.00,Soft Drinks
001300000082zyJ,2016-08-30,20.44,Vegetables
001300000082zyJ,2018-04-07,17.89,Coffee
001300000082zyJ,2018-05-04,6.49,Soft Drinks
001300000082zyJ,2019-11-20,9.00,Tea
001300000082zzk,2015-06-26,82.86,Coffee
001300000082zzl,2016-06-07,1.10,Pastries and sweets
001300000082zzl,2016-09-02,26.87,BIO products
001300000082zzo,2016-08-29,0.79,Books
001300000082zzp,2017-11-14,16.34,Soft Drinks
001300000082zzz,2015-11-25,1.00,Tea
001300000082zzz,2015-11-26,1.00,Vegetables
00130000008300a,2015-10-06,1.00,Porcelain. Glas & Co.
00130000008300b,2015-05-26,0.02,Soft Drinks
00130000008300B,2016-03-28,1.00,Vegetables
00130000008300b,2017-10-24,16.80,Soft Drinks
00130000008300b,2018-01-23,45.72,Vegetables
00130000008300b,2018-02-27,31.06,Coffee
00130000008300B,2019-01-17,31.00,Soft Drinks
00130000008300b,2020-10-26,15.89,Meat & fish
00130000008300E,2016-10-03,11.36,Tea
00130000008300E,2017-01-11,16.00,Vegetables
00130000008300E,2018-06-26,37.97,Coffee
00130000008300f,2019-11-25,150.00,Porcelain. Glas & Co.
00130000008300G,2015-05-18,27.45,Tea
00130000008300g,2015-07-30,33.05,Porcelain. Glas & Co.
00130000008300G,2016-06-16,1.00,Milk products
00130000008300G,2016-07-06,1.69,Coffee
00130000008300G,2016-12-05,32.24,Pastries and sweets
00130000008300G,2019-06-25,6.49,BIO products
00130000008300G,2020-04-28,51.83,Books
00130000008300m,2018-04-23,89.02,Soft Drinks
00130000008300R,2014-12-11,8.10,Tea
00130000008300R,2017-11-02,47.02,Vegetables
00130000008300R,2017-11-10,224.91,Milk products
00130000008300R,2017-12-27,134.32,Soft Drinks
00130000008300s,2019-10-24,6.00,Meat & fish
00130000008300v,2016-09-23,9.00,Vegetables
00130000008300V,2018-09-21,17.99,Pastries and sweets
00130000008300W,2017-02-16,3.22,Milk products
00130000008300Y,2017-01-27,9.00,BIO products
1.3E+12,2016-11-23,88.12,Vegetables
00130000008301f,2016-11-21,0.99,Milk products
00130000008301h,2015-01-11,86.40,Coffee
00130000008301h,2015-09-21,1.00,Soft Drinks
00130000008301h,2015-09-22,1.00,Tea
00130000008301h,2015-10-26,1.00,Milk products
00130000008301h,2016-05-31,1.00,Soft Drinks
00130000008301I,2017-07-14,9.00,Meat & fish
00130000008301I,2017-08-17,1344.00,Vegetables
00130000008301I,2018-04-24,9.00,Coffee
00130000008301I,2018-07-03,15.50,Soft Drinks
00130000008301K,2017-02-14,38.34,Meat & fish
00130000008301K,2020-10-28,26.87,Meat & fish
00130000008301K,2020-11-18,9.00,Tea
00130000008301s,2018-03-14,6.46,Vegetables
00130000008301s,2018-11-23,1087.96,Coffee
00130000008301s,2019-07-02,19.07,Milk products
00130000008301s,2019-11-02,17.89,Soft Drinks
00130000008301s,2020-04-29,0.01,Vegetables
00130000008301Y,2018-09-10,19.07,Soft Drinks
00130000008301Y,2019-04-30,110.73,Vegetables
1.3E+12,2015-08-31,9.00,Coffee
1.3E+12,2016-04-26,1.10,Vegetables
00130000008302H,2017-11-03,48.30,Soft Drinks
00130000008302s,2017-07-17,24.95,Vegetables
00130000008302s,2018-10-03,10.11,Coffee
00130000008302s,2018-10-03,31.05,Milk products
00130000008302s,2018-10-19,16.20,Pastries and sweets
00130000008302s,2019-10-29,44.92,BIO products
00130000008302s,2020-07-15,30.66,Books
00130000008302U,2015-09-12,1.00,Tea
00130000008302U,2016-08-15,38.88,Coffee
00130000008302U,2018-07-03,10.80,Pastries and sweets
00130000008302V,2016-10-20,10.11,BIO products
00130000008302V,2017-01-05,25.32,Books
00130000008302Z,2015-08-18,1.00,Soft Drinks
00130000008302Z,2019-04-15,0.00,Tea
00130000008302Z,2017-01-09,153.92,Coffee
00130000008302Z,2020-07-14,19.43,Pastries and sweets
00130000008303E,2015-11-08,1.00,Milk products
00130000008303E,2018-12-18,85.14,BIO products
00130000008303E,2019-07-24,17.20,Books
00130000008303i,2017-04-18,23.24,Tea
00130000008303i,2017-10-13,39.50,Coffee
00130000008303j,2018-02-28,20.64,Milk products
00130000008303O,2018-02-09,40.70,Milk products
00130000008303O,2019-09-08,13.50,Tea
00130000008303O,2020-08-28,11.90,Porcelain. Glas & Co.
00130000008303s,2015-05-26,17.89,Tea
00130000008303s,2015-07-24,11.40,Vegetables
00130000008303s,2016-01-06,1.00,Coffee
00130000008303s,2016-07-12,1.00,Pastries and sweets
00130000008303s,2016-07-28,12.16,BIO products
00130000008303s,2017-04-20,56.74,Books
00130000008303s,2020-02-03,7.79,Tea
00130000008303t,2015-05-14,74.54,Porcelain. Glas & Co.
00130000008303u,2015-10-02,1.00,Soft Drinks
00130000008303u,2017-11-23,17.89,Meat & fish
00130000008303u,2018-01-19,28.78,Vegetables
00130000008303u,2018-06-27,4.96,Coffee
00130000008303u,2018-11-15,69.12,Porcelain. Glas & Co.
00130000008303u,2019-05-10,32.20,Meat & fish
00130000008303u,2019-05-14,5.67,Coffee
00130000008303v,2015-09-01,1.00,Milk products
00130000008303w,2019-10-23,240.00,Soft Drinks
00130000008304l,2015-06-15,30.40,Vegetables
00130000008304L,2016-02-22,1.00,Coffee
00130000008304l,2017-02-08,137.92,Milk products
00130000008304l,2017-11-13,30.22,Milk products
00130000008304O,2015-10-21,1.00,Tea
00130000008304o,2016-10-25,0.99,Coffee
00130000008304O,2016-10-27,0.99,Porcelain. Glas & Co.
00130000008304o,2017-10-02,8.10,Pastries and sweets
00130000008304R,2018-03-15,58.21,BIO products
00130000008304R,2020-07-08,0.26,Books
00130000008304y,2018-04-13,0.99,Meat & fish
00130000008304y,2020-10-19,7.90,Tea
00130000008304z,2016-12-08,1209.60,Coffee
00130000008305B,2015-09-01,1.00,Porcelain. Glas & Co.
00130000008305j,2018-02-15,27.06,Tea
00130000008305k,2016-09-28,202.91,Coffee
00130000008305k,2018-01-26,222.00,Pastries and sweets
00130000008305k,2018-09-26,33.58,BIO products
00130000008305m,2018-11-21,9.00,Books
00130000008305R,2016-06-23,1.00,Tea
00130000008305R,2016-11-21,33.58,Tea
00130000008305s,2016-01-25,1.00,Coffee
00130000008305s,2017-01-20,84.59,Milk products
00130000008305s,2017-06-22,19.98,Soft Drinks
00130000008305s,2018-01-04,88.73,Meat & fish
00130000008305s,2018-03-27,46.08,Vegetables
00130000008305s,2019-10-21,12.09,Soft Drinks
00130000008305u,2019-10-29,83.25,Vegetables
00130000008305w,2015-09-11,1.00,Milk products
00130000008305w,2018-06-25,31.85,Pastries and sweets
00130000008305w,2020-02-11,92.02,BIO products
00130000008305z,2017-04-28,17.99,Books
00130000008305z,2017-03-31,30.29,Vegetables
00130000008305z,2017-12-18,30.57,Coffee
00130000008305z,2018-07-17,26.79,Pastries and sweets
00130000008306d,2017-08-12,110.23,Books
00130000008306D,2019-07-17,72.31,Tea
00130000008306d,2019-12-01,37.57,Vegetables
00130000008306F,2019-12-20,33.46,Milk products
00130000008306F,2020-01-21,238.50,Soft Drinks
00130000008306F,2020-03-27,17.89,Tea
00130000008306g,2015-10-29,1.00,Vegetables
00130000008306g,2017-03-28,9.46,Milk products
00130000008306g,2018-01-23,677.27,Pastries and sweets
00130000008306g,2018-09-26,16.79,BIO products
00130000008306L,2017-04-02,57.00,Books
00130000008306m,2019-02-15,25.58,Soft Drinks
00130000008306o,2019-05-12,41.84,Vegetables
00130000008306o,2020-02-13,8.42,Coffee
00130000008306o,2020-02-14,34.45,Milk products
00130000008306r,2016-03-29,1.00,Soft Drinks
00130000008306r,2016-09-19,26.77,Tea
00130000008306R,2016-11-10,122.00,Vegetables
00130000008306r,2017-01-11,16.79,Porcelain. Glas & Co.
00130000008306r,2017-08-02,0.99,Milk products
00130000008306R,2017-09-15,37.33,Pastries and sweets
00130000008306R,2017-10-02,13.50,BIO products
00130000008306r,2017-11-29,11.99,Books
00130000008306r,2017-12-20,228.60,Coffee
00130000008306r,2018-01-05,10.66,Milk products
00130000008306R,2018-04-20,17.99,Tea
00130000008306R,2018-06-07,9.00,Milk products
00130000008306r,2019-01-28,2.60,Soft Drinks
00130000008306r,2019-03-26,0.65,Vegetables
00130000008306r,2019-04-19,9.00,Meat & fish
00130000008306S,2016-09-13,9.00,Coffee
00130000008306t,2015-05-27,10.98,Pastries and sweets
00130000008306t,2015-09-16,1.69,BIO products
00130000008306t,2016-05-01,1.00,Books
00130000008306t,2017-10-08,17.20,Tea
00130000008306T,2018-05-10,9.99,Pastries and sweets
00130000008306V,2016-07-21,1.00,Soft Drinks
00130000008306v,2017-06-09,39.38,Vegetables
00130000008306v,2017-10-30,66.53,Porcelain. Glas & Co.
00130000008306w,2016-05-01,1.00,Soft Drinks
00130000008306w,2017-07-02,120.91,Vegetables
00130000008306W,2017-09-10,6.00,BIO products
00130000008306w,2020-07-08,396.00,Soft Drinks
00130000008306x,2018-06-07,17.99,Tea
00130000008306x,2018-01-15,28.00,Vegetables
00130000008307P,2018-03-20,17.09,Coffee
00130000008307S,2016-05-30,1.00,Milk products
00130000008307S,2017-10-27,27.98,Tea
00130000008307S,2019-07-23,22.80,Pastries and sweets
00130000008307U,2015-10-07,1.00,BIO products
00130000008307U,2016-05-01,1.00,Books
00130000008307V,2015-07-15,11.83,Soft Drinks
00130000008308D,2017-12-15,11.82,Vegetables
00130000008308D,2019-06-12,228.71,Coffee
00130000008308J,2015-07-24,16.19,Tea
00130000008308J,2017-04-01,764.82,Soft Drinks
00130000008308o,2017-09-14,21.59,Tea
0013000000830Aa,2018-11-26,7.65,Vegetables
0013000000830Ab,2018-01-07,16.19,Meat & fish
0013000000830Ab,2019-01-28,21.59,Vegetables
0013000000830Ab,2019-02-11,47.40,Coffee
0013000000830AF,2017-01-26,23.62,Pastries and sweets
0013000000830AF,2017-08-29,0.99,BIO products
0013000000830AG,2015-05-20,12.50,Books
0013000000830AG,2016-11-28,0.99,Tea
0013000000830AG,2017-01-11,32.71,Coffee
0013000000830AG,2017-09-15,201.06,Porcelain. Glas & Co.
0013000000830AX,2019-08-30,14.30,Milk products
0013000000830AX,2019-11-22,14.30,Tea
0013000000830AY,2015-08-31,15.29,Coffee
0013000000830AY,2016-03-03,1.00,Coffee
0013000000830AY,2018-10-10,23.48,Vegetables
0013000000830cC,2015-09-04,1.00,Meat & fish
0013000000830cC,2020-10-29,9.16,Coffee
0013000000830cL,2016-07-20,1.00,Soft Drinks
0013000000830cM,2017-12-15,61.97,Vegetables
0013000000830cQ,2019-10-01,17.88,Coffee
0013000000830cZ,2016-09-16,1.76,Soft Drinks
0013000000830cZ,2017-08-04,22.30,Tea
0013000000830EB,2016-12-09,256.50,Vegetables
0013000000830EB,2018-08-30,13.50,Milk products
0013000000830EB,2018-10-30,17.98,Coffee
0013000000830EB,2019-01-04,284.82,Milk products
0013000000830EB,2019-10-16,15.20,Milk products
0013000000830EC,2018-07-20,9.16,Tea
0013000000830EF,2017-01-25,184.43,Pastries and sweets
0013000000830EF,2019-06-04,7.65,BIO products
0013000000830EF,2019-12-10,114.92,Books
0013000000830EF,2020-04-16,1.49,Soft Drinks
0013000000830EF,2020-07-23,260.00,Meat & fish
0013000000830Eh,2014-12-11,9.00,Tea
0013000000830Eh,2016-06-16,1.00,Vegetables
0013000000830Eh,2016-06-20,1.10,Coffee
0013000000830Eh,2016-06-24,1.00,Milk products
0013000000830Eh,2019-05-13,6.00,Pastries and sweets
0013000000830Eh,2020-04-30,19.07,BIO products
0013000000830En,2018-05-15,28.00,Books
0013000000830En,2018-09-10,55.02,Tea
0013000000830En,2018-11-10,17.99,Porcelain. Glas & Co.
0013000000830En,2019-05-28,47.96,Pastries and sweets
0013000000830EQ,2015-06-30,25.00,BIO products
0013000000830EQ,2015-08-04,1.00,Books
0013000000830EQ,2015-08-27,36.00,Porcelain. Glas & Co.
0013000000830EQ,2015-11-12,1.00,Pastries and sweets
0013000000830EQ,2016-06-04,1.00,BIO products
0013000000830EQ,2016-07-19,1.10,Books
0013000000830Ex,2019-07-31,51.73,Soft Drinks
0013000000830EY,2017-01-09,102.54,Meat & fish
0013000000830EY,2018-05-30,64.77,Tea
0013000000830F2,2017-01-19,19.19,Vegetables
0013000000830F5,2019-12-27,9.00,Soft Drinks
0013000000830FF,2015-10-07,1.00,Vegetables
0013000000830FH,2017-07-04,19.75,Coffee
0013000000830FH,2018-01-26,10.11,Coffee
0013000000830FK,2015-06-19,7.55,Milk products
0013000000830FM,2016-05-18,1.00,Pastries and sweets
0013000000830fs,2015-04-12,15.89,BIO products
0013000000830fs,2015-06-26,21.59,Books
0013000000830fs,2015-08-09,1.00,Soft Drinks
0013000000830fs,2016-08-31,25.32,Tea
0013000000830fs,2016-10-30,60.55,Pastries and sweets
0013000000830fs,2016-12-04,16.08,BIO products
0013000000830fs,2018-01-16,19.43,Books
0013000000830fs,2020-07-14,17.00,Coffee
0013000000830fw,2018-10-24,11.36,Pastries and sweets
0013000000830g1,2017-03-13,43.57,Milk products
0013000000830g1,2018-12-18,13.50,BIO products
0013000000830g6,2016-07-21,1.00,Books
0013000000830g6,2019-03-26,9.00,Meat & fish
0013000000830g6,2019-05-29,0.99,Tea
0013000000830g7,2015-08-05,1.00,Pastries and sweets
0013000000830g7,2017-12-14,11.90,Milk products
0013000000830g7,2019-10-23,1.32,Soft Drinks
0013000000830g7,2020-03-06,324.00,Vegetables
0013000000830g8,2015-07-22,0.79,Coffee
0013000000830g8,2015-11-23,1.00,Pastries and sweets
0013000000830g8,2016-01-31,1.69,Milk products
0013000000830g8,2016-02-23,1.00,BIO products
0013000000830g8,2016-03-23,1.00,Books
0013000000830g8,2017-01-31,37.60,Tea
0013000000830g8,2017-02-06,19.43,Vegetables
0013000000830g8,2018-01-23,13.50,Porcelain. Glas & Co.
0013000000830g8,2018-01-31,44.51,Milk products
0013000000830g8,2018-01-31,0.89,Coffee
0013000000830g8,2018-01-31,0.99,Pastries and sweets
